1_Bioinformatics & Computational Biology_University of California - Berkeley,2_Bioinformatics & Computational Biology_Princeton University,1
1_Artificial Intelligence_Massachusetts Institute of Technology,2_Artificial Intelligence_Georgia Institute of Technology,1
1_Programming Languages_Carnegie Mellon University,2_Programming Languages_Carnegie Mellon University,2
1_Bioinformatics & Computational Biology_California Institute of Technology,2_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,1
1_Real-Time & Embedded Systems_Massachusetts Institute of Technology,2_Real-Time & Embedded Systems_University of Washington,1
1_Scientific Computing_University of Washington,2_Scientific Computing_Carnegie Mellon University,1
1_Distributed & Parallel Computing_Cornell University,2_Distributed & Parallel Computing_University of Texas - Austin,1
1_Algorithms & Theory_University of California - Berkeley,2_Algorithms & Theory_University of Texas - Austin,1
1_Distributed & Parallel Computing_University of California - Berkeley,2_Distributed & Parallel Computing_Georgia Institute of Technology,2
1_Algorithms & Theory_University of Edinburgh,2_Algorithms & Theory_University of California - Berkeley,1
1_Computer Vision_Massachusetts Institute of Technology,2_Computer Vision_University of Texas - Austin,1
1_Programming Languages_Carnegie Mellon University,2_Programming Languages_University of California - Berkeley,1
1_Networks & Communications_University of California - Berkeley,2_Networks & Communications_Stanford University,1
1_Programming Languages_California Institute of Technology,2_Programming Languages_Carnegie Mellon University,1
1_Scientific Computing_California Institute of Technology,2_Scientific Computing_University of Illinois at Urbana-Champaign,1
1_Security & Privacy_Massachusetts Institute of Technology,2_Security & Privacy_Massachusetts Institute of Technology,1
1_Human-Computer Interaction_Princeton University,2_Human-Computer Interaction_Princeton University,1
1_Computer Education_Yale University,2_Computer Education_Georgia Institute of Technology,1
1_Human-Computer Interaction_Stanford University,2_Human-Computer Interaction_University of California - Berkeley,2
1_Programming Languages_Harvard University,2_Programming Languages_Stanford University,1
1_Human-Computer Interaction_Georgia Institute of Technology,2_Human-Computer Interaction_Carnegie Mellon University,3
1_Security & Privacy_University of Texas - Austin,2_Security & Privacy_Princeton University,1
1_Human-Computer Interaction_University of Oxford,2_Human-Computer Interaction_Georgia Institute of Technology,1
1_Artificial Intelligence_Massachusetts Institute of Technology,2_Artificial Intelligence_University of Washington,2
1_Algorithms & Theory_Harvard University,2_Algorithms & Theory_Massachusetts Institute of Technology,1
1_Computer Vision_University of Washington,2_Computer Vision_Cornell University,1
1_Hardware & Architecture_University of California - Berkeley,2_Hardware & Architecture_Massachusetts Institute of Technology,2
1_Security & Privacy_University of California - San Diego,2_Security & Privacy_University of Washington,1
1_Hardware & Architecture_Cornell University,2_Hardware & Architecture_Carnegie Mellon University,1
1_Natural Language & Speech_Carnegie Mellon University,2_Natural Language & Speech_University of Washington,1
1_Security & Privacy_University of Washington,2_Security & Privacy_Princeton University,1
1_Human-Computer Interaction_Ohio State University,2_Human-Computer Interaction_University of Illinois at Urbana-Champaign,1
1_Software Engineering_University of Colorado Boulder,2_Software Engineering_University of Illinois at Urbana-Champaign,1
1_Machine Learning & Pattern Recognition_Stanford University,2_Machine Learning & Pattern Recognition_Carnegie Mellon University,2
1_Human-Computer Interaction_University of Toronto,2_Human-Computer Interaction_Carnegie Mellon University,1
1_Programming Languages_Carnegie Mellon University,2_Programming Languages_Princeton University,1
1_Security & Privacy_Harvard University,2_Security & Privacy_University of California - Berkeley,1
1_Algorithms & Theory_Massachusetts Institute of Technology,2_Algorithms & Theory_Massachusetts Institute of Technology,2
1_Computer Vision_University of California - Irvine,2_Computer Vision_University of Texas - Austin,1
1_Graphics_Stanford University,2_Graphics_University of Washington,1
1_Software Engineering_University of Michigan,2_Software Engineering_University of Illinois at Urbana-Champaign,1
1_Natural Language & Speech_Stanford University,2_Natural Language & Speech_University of California - Berkeley,1
1_Graphics_Massachusetts Institute of Technology,2_Graphics_Cornell University,1
1_Algorithms & Theory_Princeton University,2_Algorithms & Theory_Cornell University,1
1_Computer Vision_University of California - Berkeley,2_Computer Vision_Cornell University,1
1_Machine Learning & Pattern Recognition_University of Wisconsin - Madison,2_Machine Learning & Pattern Recognition_Carnegie Mellon University,1
1_Machine Learning & Pattern Recognition_Technical University of Berlin,2_Machine Learning & Pattern Recognition_Carnegie Mellon University,1
1_Artificial Intelligence_Yale University,2_Artificial Intelligence_Carnegie Mellon University,1
1_Software Engineering_Carnegie Mellon University,2_Software Engineering_Carnegie Mellon University,2
1_Networks & Communications_Massachusetts Institute of Technology,2_Networks & Communications_Massachusetts Institute of Technology,4
1_Distributed & Parallel Computing_Massachusetts Institute of Technology,2_Distributed & Parallel Computing_Carnegie Mellon University,1
1_Scientific Computing_Yale University,2_Scientific Computing_Carnegie Mellon University,1
1_Bioinformatics & Computational Biology_Columbia University,2_Bioinformatics & Computational Biology_Stanford University,1
1_Graphics_Princeton University,2_Graphics_University of Washington,1
1_Operating Systems_University of California - Berkeley,2_Operating Systems_University of California - Berkeley,4
1_Security & Privacy_Princeton University,2_Security & Privacy_University of Texas - Austin,1
1_Human-Computer Interaction_University of Washington,2_Human-Computer Interaction_Carnegie Mellon University,1
1_Artificial Intelligence_Georgia Institute of Technology,2_Artificial Intelligence_Georgia Institute of Technology,1
1_Software Engineering_University of Nebraska - Lincoln,2_Software Engineering_Carnegie Mellon University,1
1_Algorithms & Theory_Tel Aviv University,2_Algorithms & Theory_University of Illinois at Urbana-Champaign,1
1_Artificial Intelligence_University of Illinois at Urbana-Champaign,2_Artificial Intelligence_University of Illinois at Urbana-Champaign,1
1_Algorithms & Theory_Weizmann Institute of Science,2_Algorithms & Theory_Massachusetts Institute of Technology,1
1_Artificial Intelligence_Hebrew University of Jerusalem,2_Artificial Intelligence_Carnegie Mellon University,1
1_Bioinformatics & Computational Biology_Pennsylvania State University,2_Bioinformatics & Computational Biology_Carnegie Mellon University,1
1_Algorithms & Theory_University of Texas - Austin,2_Algorithms & Theory_University of Washington,1
1_Databases_University of California - Berkeley,2_Databases_Massachusetts Institute of Technology,1
1_Hardware & Architecture_University of Texas - Austin,2_Hardware & Architecture_Georgia Institute of Technology,1
1_Algorithms & Theory_Stanford University,2_Algorithms & Theory_University of Illinois at Urbana-Champaign,1
1_Networks & Communications_Massachusetts Institute of Technology,2_Networks & Communications_University of Washington,2
1_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,2_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,3
1_Natural Language & Speech_University of Edinburgh,2_Natural Language & Speech_Carnegie Mellon University,1
1_Bioinformatics & Computational Biology_University of Geneva,2_Bioinformatics & Computational Biology_University of Washington,1
1_Operating Systems_Massachusetts Institute of Technology,2_Operating Systems_University of California - Berkeley,3
1_Computer Vision_University of California - Berkeley,2_Computer Vision_University of California - Berkeley,1
1_Databases_University of Pennsylvania,2_Databases_University of Washington,1
1_Real-Time & Embedded Systems_Massachusetts Institute of Technology,2_Real-Time & Embedded Systems_University of Texas - Austin,1
1_Natural Language & Speech_University of Massachusetts - Amherst,2_Natural Language & Speech_Cornell University,1
1_Machine Learning & Pattern Recognition_University of California - Berkeley,2_Machine Learning & Pattern Recognition_Princeton University,1
1_Programming Languages_University of Wisconsin - Madison,2_Programming Languages_University of Illinois at Urbana-Champaign,2
1_Software Engineering_Massachusetts Institute of Technology,2_Software Engineering_University of Illinois at Urbana-Champaign,1
1_Bioinformatics & Computational Biology_University of Washington,2_Bioinformatics & Computational Biology_University of Illinois at Urbana-Champaign,1
1_Programming Languages_Cornell University,2_Programming Languages_University of Washington,1
1_Distributed & Parallel Computing_State University of New York - Stony Brook,2_Distributed & Parallel Computing_University of Illinois at Urbana-Champaign,1
1_Hardware & Architecture_Stanford University,2_Hardware & Architecture_Massachusetts Institute of Technology,1
1_Operating Systems_University of Toronto,2_Operating Systems_University of Washington,1
1_Distributed & Parallel Computing_Stanford University,2_Distributed & Parallel Computing_Massachusetts Institute of Technology,1
1_Operating Systems_Carnegie Mellon University,2_Operating Systems_Stanford University,2
1_Programming Languages_University of Pittsburgh,2_Programming Languages_University of California - Berkeley,1
1_Hardware & Architecture_University of California - Davis,2_Hardware & Architecture_University of Washington,1
1_Algorithms & Theory_Carnegie Mellon University,2_Algorithms & Theory_Georgia Institute of Technology,3
1_Algorithms & Theory_University of California - Berkeley,2_Algorithms & Theory_University of Illinois at Urbana-Champaign,1
1_Artificial Intelligence_California Institute of Technology,2_Artificial Intelligence_Carnegie Mellon University,1
1_Artificial Intelligence_University of Massachusetts - Amherst,2_Artificial Intelligence_Georgia Institute of Technology,1
1_Machine Learning & Pattern Recognition_Stanford University,2_Machine Learning & Pattern Recognition_Georgia Institute of Technology,1
1_Graphics_Carnegie Mellon University,2_Graphics_University of Washington,1
1_Bioinformatics & Computational Biology_Stanford University,2_Bioinformatics & Computational Biology_University of California - Berkeley,1
1_Networks & Communications_University of Toronto,2_Networks & Communications_University of Washington,1
1_Algorithms & Theory_Massachusetts Institute of Technology,2_Algorithms & Theory_University of Texas - Austin,1
1_Scientific Computing_University of California - Berkeley,2_Scientific Computing_Cornell University,1
1_Algorithms & Theory_University of California - Berkeley,2_Algorithms & Theory_Carnegie Mellon University,1
1_Human-Computer Interaction_Stanford University,2_Human-Computer Interaction_Massachusetts Institute of Technology,1
1_Algorithms & Theory_Massachusetts Institute of Technology,2_Algorithms & Theory_Princeton University,1
1_Hardware & Architecture_University of Wisconsin - Madison,2_Hardware & Architecture_University of Illinois at Urbana-Champaign,1
1_Hardware & Architecture_University of Illinois at Urbana-Champaign,2_Hardware & Architecture_Georgia Institute of Technology,1
1_Machine Learning & Pattern Recognition_Massachusetts Institute of Technology,2_Machine Learning & Pattern Recognition_Massachusetts Institute of Technology,2
1_Data Mining_Carnegie Mellon University,2_Data Mining_Georgia Institute of Technology,1
1_Security & Privacy_Columbia University,2_Security & Privacy_Georgia Institute of Technology,1
1_Computer Vision_Massachusetts Institute of Technology,2_Computer Vision_Cornell University,1
1_Natural Language & Speech_Harvard University,2_Natural Language & Speech_University of Illinois at Urbana-Champaign,1
1_Operating Systems_University of Michigan,2_Operating Systems_Carnegie Mellon University,1
1_Networks & Communications_University of California - San Diego,2_Networks & Communications_Carnegie Mellon University,1
1_Graphics_Cornell University,2_Graphics_Cornell University,2
1_Artificial Intelligence_Stanford University,2_Artificial Intelligence_Cornell University,2
1_Natural Language & Speech_University of Edinburgh,2_Natural Language & Speech_University of Illinois at Urbana-Champaign,1
1_Programming Languages_University of California - San Diego,2_Programming Languages_Cornell University,1
1_Security & Privacy_Georgia Institute of Technology,2_Security & Privacy_Georgia Institute of Technology,1
1_Human-Computer Interaction_University of Washington,2_Human-Computer Interaction_University of California - Berkeley,1
1_Artificial Intelligence_Carnegie Mellon University,2_Artificial Intelligence_University of California - Berkeley,1
1_Bioinformatics & Computational Biology_University of Minnesota - Twin Cities,2_Bioinformatics & Computational Biology_Carnegie Mellon University,1
1_Human-Computer Interaction_University of Michigan,2_Human-Computer Interaction_Georgia Institute of Technology,1
1_Bioinformatics & Computational Biology_University of Toronto,2_Bioinformatics & Computational Biology_University of Washington,1
1_Human-Computer Interaction_University of California - Berkeley,2_Human-Computer Interaction_Carnegie Mellon University,1
1_Graphics_Harvard University,2_Graphics_Princeton University,1
0_Algorithms & Theory_Royal Institute of Technology - Stockholm,1_Algorithms & Theory_Massachusetts Institute of Technology,1
0_Bioinformatics & Computational Biology_Harvard University,1_Bioinformatics & Computational Biology_University of Toronto,1
0_Hardware & Architecture_Villanova University,1_Hardware & Architecture_State University of New York - Stony Brook,1
0_Networks & Communications_University of Massachusetts - Amherst,1_Networks & Communications_Georgia Institute of Technology,1
0_Security & Privacy_Birla Institute of Technology and Science - Pilani,1_Security & Privacy_State University of New York - Stony Brook,1
0_Scientific Computing_Sharif University of Technology - Tehran,1_Scientific Computing_University of California - Berkeley,1
0_Databases_Indiana University,1_Databases_Cornell University,1
0_Distributed & Parallel Computing_Swarthmore College,1_Distributed & Parallel Computing_Massachusetts Institute of Technology,1
0_Human-Computer Interaction_Dartmouth College,1_Human-Computer Interaction_University of Chicago,1
0_Programming Languages_Stanford University,1_Programming Languages_Stanford University,2
0_Programming Languages_Williams College,1_Programming Languages_University of Pennsylvania,1
0_Algorithms & Theory_Massachusetts Institute of Technology,1_Algorithms & Theory_University of California - Berkeley,2
0_Hardware & Architecture_University of California - Los Angeles,1_Hardware & Architecture_University of California - Los Angeles,1
0_Networks & Communications_Massachusetts Institute of Technology,1_Networks & Communications_University of Waterloo - Ontario,1
0_Human-Computer Interaction_University of Wisconsin - Madison,1_Human-Computer Interaction_Carnegie Mellon University,2
0_Operating Systems_Harvard University,1_Operating Systems_Massachusetts Institute of Technology,1
0_Security & Privacy_University of Colorado Boulder,1_Security & Privacy_University of California - San Diego,1
0_Human-Computer Interaction_University of Michigan,1_Human-Computer Interaction_Stanford University,2
0_Scientific Computing_University of Washington,1_Scientific Computing_University of Washington,1
0_Machine Learning & Pattern Recognition_Stanford University,1_Machine Learning & Pattern Recognition_Stanford University,2
0_Software Engineering_Luther College,1_Software Engineering_University of Colorado Boulder,1
0_Networks & Communications_Carnegie Mellon University,1_Networks & Communications_University of California - Berkeley,1
0_Security & Privacy_Korea Advanced Institute of Science and Technology,1_Security & Privacy_Massachusetts Institute of Technology,1
0_Human-Computer Interaction_Oberlin College,1_Human-Computer Interaction_Georgia Institute of Technology,1
0_Computer Vision_University of Illinois at Urbana-Champaign,1_Computer Vision_University of Iowa,1
0_Networks & Communications_Indian Institute of Technology - Bombay,1_Networks & Communications_Massachusetts Institute of Technology,1
0_Natural Language & Speech_Cornell University,1_Natural Language & Speech_Stanford University,1
0_Algorithms & Theory_Indian Institute of Science - Bangalore,1_Algorithms & Theory_Carnegie Mellon University,1
0_Distributed & Parallel Computing_Technical University of Catalonia,1_Distributed & Parallel Computing_Stanford University,1
0_Operating Systems_University of California - Berkeley,1_Operating Systems_Stanford University,1
0_Scientific Computing_Princeton University,1_Scientific Computing_Yale University,1
0_Distributed & Parallel Computing_Case Western Reserve University,1_Distributed & Parallel Computing_Stanford University,1
0_Software Engineering_Monmouth College,1_Software Engineering_University of Nebraska - Lincoln,1
0_Machine Learning & Pattern Recognition_South China University of Technology,1_Machine Learning & Pattern Recognition_University of Sydney & NICTA,1
0_Security & Privacy_Princeton University,1_Security & Privacy_University of California - Berkeley,1
0_Hardware & Architecture_University of Virginia,1_Hardware & Architecture_Cornell University,1
0_Computer Vision_Massachusetts Institute of Technology,1_Computer Vision_Massachusetts Institute of Technology,1
0_Machine Learning & Pattern Recognition_Chalmers University of Technology,1_Machine Learning & Pattern Recognition_Brown University,1
0_Human-Computer Interaction_University of Leeds,1_Human-Computer Interaction_University of California - Irvine,1
0_Programming Languages_Queen's University - Ontario,1_Programming Languages_Cornell University,1
0_Programming Languages_Indian Institute of Technology - Kanpur,1_Programming Languages_Massachusetts Institute of Technology,1
0_Algorithms & Theory_Middle East Technical University - Ankara,1_Algorithms & Theory_Massachusetts Institute of Technology,1
0_Graphics_Dartmouth College,1_Graphics_University of Texas - Dallas,1
0_Multimedia_Massachusetts Institute of Technology,1_Multimedia_Massachusetts Institute of Technology,1
0_Natural Language & Speech_Massachusetts Institute of Technology,1_Natural Language & Speech_Massachusetts Institute of Technology,2
0_Artificial Intelligence_Yale University,1_Artificial Intelligence_Massachusetts Institute of Technology,1
0_Security & Privacy_Yale University,1_Security & Privacy_Stanford University,1
0_Algorithms & Theory_University of Michigan,1_Algorithms & Theory_University of California - Berkeley,1
0_Distributed & Parallel Computing_University of Texas - Austin,1_Distributed & Parallel Computing_University of Texas - Austin,1
0_Algorithms & Theory_Stanford University,1_Algorithms & Theory_Stanford University,1
0_Computer Education_Saint Mary's College of California,1_Computer Education_University of California - Berkeley,1
0_Natural Language & Speech_Massachusetts Institute of Technology,1_Natural Language & Speech_University of California - Berkeley,1
0_Natural Language & Speech_Australian National University,1_Natural Language & Speech_Stanford University,1
0_Programming Languages_Cornell University,1_Programming Languages_Syracuse University,1
0_Hardware & Architecture_State University of New York - Buffalo,1_Hardware & Architecture_California Institute of Technology,1
0_Hardware & Architecture_University of Tehran,1_Hardware & Architecture_University of Washington,1
0_Software Engineering_University of Buenos Aires,1_Software Engineering_California Institute of Technology,1
0_Security & Privacy_Indian Institute of Technology - Madras,1_Security & Privacy_Carnegie Mellon University,1
0_Artificial Intelligence_Cornell University,1_Artificial Intelligence_University of Michigan,1
0_Graphics_University of Western Ontario,1_Graphics_University of British Columbia,1
0_Bioinformatics & Computational Biology_University of Chicago,1_Bioinformatics & Computational Biology_Carnegie Mellon University,1
0_Bioinformatics & Computational Biology_McGill University - Montreal,1_Bioinformatics & Computational Biology_University of Utah,1
0_Algorithms & Theory_University of Wisconsin - Madison,1_Algorithms & Theory_University of Maryland - College Park,1
0_Computer Vision_Shahid Beheshti University,1_Computer Vision_University of Illinois at Urbana-Champaign,1
0_Artificial Intelligence_Catholic University of Leuven,1_Artificial Intelligence_Stanford University,1
0_Scientific Computing_Bowling Green State University,1_Scientific Computing_Cornell University,1
0_Artificial Intelligence_North Carolina State University,1_Artificial Intelligence_North Carolina State University,1
0_Information Retrieval_Cornell University,1_Information Retrieval_Massachusetts Institute of Technology,1
0_Machine Learning & Pattern Recognition_Hebrew University of Jerusalem,1_Machine Learning & Pattern Recognition_Stanford University,1
0_Algorithms & Theory_Carnegie Institute of Technology,1_Algorithms & Theory_Massachusetts Institute of Technology,1
0_Databases_University of Florida,1_Databases_Northwestern University,1
0_Computer Vision_University of Arizona,1_Computer Vision_University of Washington,1
0_Hardware & Architecture_Cornell University,1_Hardware & Architecture_Stanford University,1
0_Machine Learning & Pattern Recognition_Tsinghua University - Beijing,1_Machine Learning & Pattern Recognition_University of California - Berkeley,1
0_Operating Systems_Stanford University,1_Operating Systems_Massachusetts Institute of Technology,1
0_Programming Languages_Harvard University,1_Programming Languages_Harvard University,1
0_Human-Computer Interaction_Ohio State University,1_Human-Computer Interaction_Princeton University,1
0_Bioinformatics & Computational Biology_Indian Institute of Technology - Madras,1_Bioinformatics & Computational Biology_Iowa State University,1
0_Networks & Communications_Damascus University,1_Networks & Communications_Massachusetts Institute of Technology,1
0_Graphics_Florida International University,1_Graphics_Georgia Institute of Technology,1
0_Networks & Communications_Indian Institute of Technology - Madras,1_Networks & Communications_University of California - Berkeley,1
0_Hardware & Architecture_University of Delaware,1_Hardware & Architecture_University of Illinois at Urbana-Champaign,1
0_Algorithms & Theory_cole Nationale Suprieure des Mines de Paris,1_Algorithms & Theory_Yale University,1
0_Algorithms & Theory_University of Toronto,1_Algorithms & Theory_Massachusetts Institute of Technology,1
0_Operating Systems_Brown University,1_Operating Systems_University of Toronto,1
0_Software Engineering_Rice University,1_Software Engineering_Carnegie Mellon University,1
0_Hardware & Architecture_Boston University,1_Hardware & Architecture_Massachusetts Institute of Technology,1
0_Human-Computer Interaction_Simmons College,1_Human-Computer Interaction_Ohio State University,1
0_Bioinformatics & Computational Biology_University of Idaho,1_Bioinformatics & Computational Biology_Pennsylvania State University,1
0_Networks & Communications_Princeton University,1_Networks & Communications_University of Michigan,1
0_Distributed & Parallel Computing_Indian Institute of Technology - Madras,1_Distributed & Parallel Computing_Cornell University,1
0_Natural Language & Speech_Coventry University,1_Natural Language & Speech_University of Edinburgh,1
0_Operating Systems_University of Pisa,1_Operating Systems_Sant'Anna School of Advanced Studies,1
0_Machine Learning & Pattern Recognition_DePaul University,1_Machine Learning & Pattern Recognition_University of Illinois at Urbana-Champaign,1
0_Hardware & Architecture_Virginia Polytechnic Institute and State University,1_Hardware & Architecture_California Institute of Technology,1
0_Networks & Communications_California Institute of Technology,1_Networks & Communications_University of California - Santa Barbara,1
0_Algorithms & Theory_University of Texas - Austin,1_Algorithms & Theory_University of Texas - Austin,1
0_Operating Systems_Cornell University,1_Operating Systems_University of California - Berkeley,1
0_Human-Computer Interaction_Georgia Institute of Technology,1_Human-Computer Interaction_Georgia Institute of Technology,2
0_Security & Privacy_University of Rome - La Sapienza,1_Security & Privacy_University of California - Berkeley,1
0_Bioinformatics & Computational Biology_Tel Aviv University,1_Bioinformatics & Computational Biology_Carnegie Mellon University,1
0_Computer Vision_University of the Witwatersrand,1_Computer Vision_University of Oxford,1
0_Bioinformatics & Computational Biology_Seoul National University - Seoul,1_Bioinformatics & Computational Biology_University of California - Irvine,1
0_Hardware & Architecture_Princeton University,1_Hardware & Architecture_University of California - Berkeley,1
0_Artificial Intelligence_University of Pennsylvania,1_Artificial Intelligence_Carnegie Mellon University,1
0_Artificial Intelligence_University of Oxford,1_Artificial Intelligence_Stanford University,1
0_Bioinformatics & Computational Biology_Harvard University,1_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,1
0_Hardware & Architecture_University of Crete,1_Hardware & Architecture_University of California - Berkeley,1
0_Algorithms & Theory_Harvard University,1_Algorithms & Theory_Harvard University,1
0_Human-Computer Interaction_Lehigh University,1_Human-Computer Interaction_Yale University,1
0_Security & Privacy_Indian Institute of Technology - Madras,1_Security & Privacy_University of Texas - Austin,1
0_Human-Computer Interaction_University of Dallas,1_Human-Computer Interaction_Georgia Institute of Technology,1
0_Security & Privacy_Free University of Brussels,1_Security & Privacy_Carnegie Mellon University,1
0_Data Mining_Virginia Polytechnic Institute and State University,1_Data Mining_Georgia Institute of Technology,1
0_Algorithms & Theory_Rice University,1_Algorithms & Theory_University of California - Berkeley,1
0_Software Engineering_Georgia Institute of Technology,1_Software Engineering_Georgia Institute of Technology,1
0_Hardware & Architecture_Korea Advanced Institute of Science and Technology,1_Hardware & Architecture_University of Texas - Austin,1
0_Distributed & Parallel Computing_Rice University,1_Distributed & Parallel Computing_University of California - Berkeley,1
0_Networks & Communications_University of British Columbia,1_Networks & Communications_University of California - Berkeley,1
0_Data Mining_University of Ljubljana,1_Data Mining_Carnegie Mellon University,1
0_Human-Computer Interaction_Lehigh University,1_Human-Computer Interaction_University of Michigan,1
0_Distributed & Parallel Computing_Cornell University,1_Distributed & Parallel Computing_University of California - Berkeley,1
0_Artificial Intelligence_Indian Institute of Technology - Kanpur,1_Artificial Intelligence_Stanford University,1
0_Security & Privacy_Indian Institute of Technology - Madras,1_Security & Privacy_Massachusetts Institute of Technology,1
0_Algorithms & Theory_State University of New York - Buffalo,1_Algorithms & Theory_University of California - Los Angeles,1
0_Human-Computer Interaction_University of British Columbia,1_Human-Computer Interaction_Stanford University,1
0_Networks & Communications_University of California - Berkeley,1_Networks & Communications_Massachusetts Institute of Technology,1
0_Security & Privacy_University of California - Los Angeles,1_Security & Privacy_Princeton University,1
0_Computer Vision_Massachusetts Institute of Technology,1_Computer Vision_University of California - Irvine,1
0_Distributed & Parallel Computing_University of Washington,1_Distributed & Parallel Computing_University of California - Berkeley,1
0_Programming Languages_Carnegie Institute of Technology,1_Programming Languages_Massachusetts Institute of Technology,1
0_Graphics_Brown University,1_Graphics_Carnegie Mellon University,1
0_Programming Languages_University of Chicago,1_Programming Languages_University of Wisconsin - Madison,1
0_Networks & Communications_Massachusetts Institute of Technology,1_Networks & Communications_New York University,1
0_Operating Systems_University of Michigan,1_Operating Systems_University of Michigan,1
0_Security & Privacy_Technion-Israel Institute of Technology,1_Security & Privacy_Princeton University,1
0_Algorithms & Theory_Brown University,1_Algorithms & Theory_Massachusetts Institute of Technology,1
0_Artificial Intelligence_University of Chicago,1_Artificial Intelligence_Massachusetts Institute of Technology,1
0_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,1_Bioinformatics & Computational Biology_Stanford University,2
0_Networks & Communications_Illinois Institute of Technology,1_Networks & Communications_Ohio State University,1
0_Artificial Intelligence_Adelaide University,1_Artificial Intelligence_Massachusetts Institute of Technology,1
0_Artificial Intelligence_University of Hildesheim,1_Artificial Intelligence_University of Bonn,1
0_Human-Computer Interaction_Georgia Institute of Technology,1_Human-Computer Interaction_University of California - Berkeley,1
0_Hardware & Architecture_University of California - Davis,1_Hardware & Architecture_University of California - Davis,1
0_Algorithms & Theory_Indian Institute of Technology - Kanpur,1_Algorithms & Theory_University of California - Berkeley,1
0_Real-Time & Embedded Systems_Williams College,1_Real-Time & Embedded Systems_Massachusetts Institute of Technology,1
0_Algorithms & Theory_Georgia Institute of Technology,1_Algorithms & Theory_University of Texas - Austin,1
0_Human-Computer Interaction_Boston University,1_Human-Computer Interaction_Case Western Reserve University,1
0_Software Engineering_University of Madras,1_Software Engineering_University of Madras,1
0_Programming Languages_California Polytechnic State University,1_Programming Languages_University of California - San Diego,1
0_Machine Learning & Pattern Recognition_Duke University,1_Machine Learning & Pattern Recognition_Rutgers - State University of New Jersey - New Brunswick,1
0_Human-Computer Interaction_University of Southern California,1_Human-Computer Interaction_Carnegie Mellon University,1
0_Operating Systems_Yale University,1_Operating Systems_Carnegie Mellon University,1
0_Artificial Intelligence_Stanford University,1_Artificial Intelligence_Stanford University,1
0_Computer Vision_University of California - Berkeley,1_Computer Vision_University of Wisconsin - Madison,1
0_Distributed & Parallel Computing_Jilin University,1_Distributed & Parallel Computing_Yale University,1
0_Bioinformatics & Computational Biology_Harvard University,1_Bioinformatics & Computational Biology_California Institute of Technology,1
0_Artificial Intelligence_University of Western Australia,1_Artificial Intelligence_Stanford University,1
0_Artificial Intelligence_University of California - Los Angeles,1_Artificial Intelligence_Stanford University,1
0_Human-Computer Interaction_University of Illinois at Urbana-Champaign,1_Human-Computer Interaction_University of Illinois at Urbana-Champaign,1
0_Artificial Intelligence_University of Michigan,1_Artificial Intelligence_University of Massachusetts - Amherst,1
0_Security & Privacy_California Institute of Technology,1_Security & Privacy_University of Washington,1
0_Information Retrieval_University of Connecticut,1_Information Retrieval_University of Massachusetts - Amherst,1
0_Databases_Rochester Institute of Technology,1_Databases_Brown University,1
0_Artificial Intelligence_University of Toronto,1_Artificial Intelligence_Harvard University,1
0_Artificial Intelligence_Helsinki University of Technology - Aalto University,1_Artificial Intelligence_University of Massachusetts - Amherst,1
0_Programming Languages_Massachusetts Institute of Technology,1_Programming Languages_Massachusetts Institute of Technology,2
0_Hardware & Architecture_Massachusetts Institute of Technology,1_Hardware & Architecture_Massachusetts Institute of Technology,1
0_Hardware & Architecture_California Institute of Technology,1_Hardware & Architecture_University of California - Berkeley,1
