1_Bioinformatics & Computational Biology_University of California - Berkeley,2_Bioinformatics & Computational Biology_Princeton University,1
0_Real-Time & Embedded Systems_Indian Institute of Technology - Kanpur,1_Real-Time & Embedded Systems_University of Minnesota - Twin Cities,1
0_Human-Computer Interaction_National Institute of Technology - Bhopal,1_Human-Computer Interaction_Arizona State University,1
0_Human-Computer Interaction_Stanford University,1_Human-Computer Interaction_Stanford University,2
0_Artificial Intelligence_Stanford University,1_Artificial Intelligence_Carnegie Mellon University,1
0_Human-Computer Interaction_University of California - Los Angeles,1_Human-Computer Interaction_Massachusetts Institute of Technology,1
0_Hardware & Architecture_University of Virginia,1_Hardware & Architecture_University of California - Berkeley,1
0_Networks & Communications_Pune University - Poona,1_Networks & Communications_University of California - San Diego,1
0_Data Mining_National Taiwan University - Taipei,1_Data Mining_Stanford University,1
0_Software Engineering_Fudan University - Shanghai,1_Software Engineering_University of Washington,1
0_Databases_Case Western Reserve University,1_Databases_University of Toronto,1
0_Distributed & Parallel Computing_University of Bologna,1_Distributed & Parallel Computing_Cornell University,1
0_Algorithms & Theory_Open University,1_Algorithms & Theory_Weizmann Institute of Science,1
0_Artificial Intelligence_Middle East Technical University - Ankara,1_Artificial Intelligence_Georgia Institute of Technology,1
0_Scientific Computing_Seoul National University - Seoul,1_Scientific Computing_Cornell University,1
0_Security & Privacy_Cornell University,1_Security & Privacy_State University of New York - Stony Brook,1
0_Data Mining_Karlsruhe Institute of Technology,1_Data Mining_University of Wisconsin - Madison,1
0_Artificial Intelligence_West Virginia Wesleyan College,1_Artificial Intelligence_Massachusetts Institute of Technology,1
0_Human-Computer Interaction_Harvard University,1_Human-Computer Interaction_Stanford University,1
0_Databases_cole Polytechnique de Montral - Quebec,1_Databases_Massachusetts Institute of Technology,1
0_Algorithms & Theory_University of Richmond,1_Algorithms & Theory_Stanford University,1
0_Human-Computer Interaction_Ohio State University,1_Human-Computer Interaction_Ohio State University,1
0_Distributed & Parallel Computing_University of British Columbia,1_Distributed & Parallel Computing_University of Waterloo - Ontario,1
0_Bioinformatics & Computational Biology_Indian Institute of Technology - Kanpur,1_Bioinformatics & Computational Biology_University of Washington,1
0_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,1_Bioinformatics & Computational Biology_California Institute of Technology,1
0_Artificial Intelligence_University of Madras,1_Artificial Intelligence_Stanford University,1
0_Bioinformatics & Computational Biology_University of Washington,1_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,1
0_Data Mining_University of Science and Technology of China,1_Data Mining_University of Wisconsin - Madison,1
0_Operating Systems_University of California - Berkeley,1_Operating Systems_Massachusetts Institute of Technology,1
0_Operating Systems_Massachusetts Institute of Technology,1_Operating Systems_Massachusetts Institute of Technology,3
0_Networks & Communications_Indian Institute of Technology - Madras,1_Networks & Communications_Massachusetts Institute of Technology,2
0_Software Engineering_Harvard University,1_Software Engineering_University of Virginia,1
0_Human-Computer Interaction_Harvard University,1_Human-Computer Interaction_Columbia University,1
0_Operating Systems_Massachusetts Institute of Technology,1_Operating Systems_Stanford University,1
0_Databases_Monterrey Institute of Technology and Higher Education,1_Databases_Stanford University,1
0_Hardware & Architecture_University of Iceland,1_Hardware & Architecture_Stanford University,1
0_Artificial Intelligence_Princeton University,1_Artificial Intelligence_Massachusetts Institute of Technology,1
0_Artificial Intelligence_Angelo State University,1_Artificial Intelligence_University of Rochester,1
0_Natural Language & Speech_Yale University,1_Natural Language & Speech_University of Massachusetts - Amherst,1
0_Human-Computer Interaction_University of Pennsylvania,1_Human-Computer Interaction_Stanford University,1
0_Algorithms & Theory_Indian Institute of Technology - Bombay,1_Algorithms & Theory_Princeton University,1
0_Programming Languages_Birla Institute of Technology and Science - Pilani,1_Programming Languages_Stanford University,1
0_Distributed & Parallel Computing_Banaras Hindu University,1_Distributed & Parallel Computing_State University of New York - Stony Brook,1
0_Algorithms & Theory_Yale University,1_Algorithms & Theory_Carnegie Mellon University,1
0_Real-Time & Embedded Systems_Polytechnic University - Brooklyn - New York,1_Real-Time & Embedded Systems_University of California - Berkeley,1
0_Programming Languages_Indian Institute of Technology - Kanpur,1_Programming Languages_Johns Hopkins University,1
0_Algorithms & Theory_Dartmouth College,1_Algorithms & Theory_Cornell University,1
0_Computer Education_Indian Institute of Technology - Madras,1_Computer Education_Stanford University,1
0_Networks & Communications_University of Utah,1_Networks & Communications_Massachusetts Institute of Technology,1
0_Scientific Computing_Simon Fraser University,1_Scientific Computing_Carnegie Mellon University,1
0_Natural Language & Speech_Harvard University,1_Natural Language & Speech_Massachusetts Institute of Technology,1
0_Operating Systems_University of Pune,1_Operating Systems_University of California - Berkeley,1
0_Algorithms & Theory_Cornell University,1_Algorithms & Theory_University of California - Berkeley,1
0_Computer Vision_University of Utah,1_Computer Vision_University of California - Berkeley,1
0_Human-Computer Interaction_Arizona State University,1_Human-Computer Interaction_University of Colorado Boulder,1
0_Distributed & Parallel Computing_University of Waterloo - Ontario,1_Distributed & Parallel Computing_University of Minnesota - Twin Cities,1
0_Human-Computer Interaction_Duke University,1_Human-Computer Interaction_Carnegie Mellon University,1
0_Computer Vision_California Institute of Technology,1_Computer Vision_University of California - Berkeley,1
0_Security & Privacy_University of Northern Colorado,1_Security & Privacy_Carnegie Mellon University,1
0_Databases_University of Massachusetts - Amherst,1_Databases_University of Wisconsin - Madison,1
0_Algorithms & Theory_Indian Institute of Technology - Delhi,1_Algorithms & Theory_University of California - Berkeley,2
0_Networks & Communications_Harvard University,1_Networks & Communications_Harvard University,1
0_Distributed & Parallel Computing_Lehigh University,1_Distributed & Parallel Computing_University of Maryland - College Park,1
0_Machine Learning & Pattern Recognition_University of Michigan,1_Machine Learning & Pattern Recognition_Massachusetts Institute of Technology,1
0_Algorithms & Theory_Massachusetts Institute of Technology,1_Algorithms & Theory_Harvard University,1
0_Human-Computer Interaction_University of Notre Dame,1_Human-Computer Interaction_University of Oxford,1
0_Human-Computer Interaction_University of Texas - Austin,1_Human-Computer Interaction_Georgia Institute of Technology,1
0_Machine Learning & Pattern Recognition_Korea Advanced Institute of Science and Technology,1_Machine Learning & Pattern Recognition_Stanford University,1
0_Graphics_Swarthmore College,1_Graphics_University of Washington,1
0_Algorithms & Theory_Indian Institute of Technology - Bombay,1_Algorithms & Theory_Stanford University,1
0_Programming Languages_University of Bucharest,1_Programming Languages_University of California - San Diego,1
0_Algorithms & Theory_University of Cambridge,1_Algorithms & Theory_University of Edinburgh,1
0_Programming Languages_Indian Institute of Technology - Kanpur,1_Programming Languages_University of Illinois at Urbana-Champaign,1
0_Natural Language & Speech_Cornell University,1_Natural Language & Speech_Harvard University,1
0_Computer Education_Carnegie Mellon University,1_Computer Education_Carnegie Mellon University,2
0_Algorithms & Theory_Tel Aviv University,1_Algorithms & Theory_Tel Aviv University,1
0_Software Engineering_University of Belgrade,1_Software Engineering_Massachusetts Institute of Technology,1
0_Security & Privacy_Columbia University,1_Security & Privacy_University of California - Berkeley,1
0_Databases_Indian Institute of Technology - Bombay,1_Databases_Stanford University,1
0_Computer Education_Harvard University,1_Computer Education_Massachusetts Institute of Technology,1
0_Machine Learning & Pattern Recognition_University of Bucharest,1_Machine Learning & Pattern Recognition_Carnegie Mellon University,1
0_Security & Privacy_Stanford University,1_Security & Privacy_Massachusetts Institute of Technology,2
0_Algorithms & Theory_Carnegie Mellon University,1_Algorithms & Theory_Massachusetts Institute of Technology,1
0_Graphics_Cornell University,1_Graphics_University of North Carolina - Chapel Hill,1
0_Computer Vision_Princeton University,1_Computer Vision_California Institute of Technology,1
0_Machine Learning & Pattern Recognition_University of Delhi,1_Machine Learning & Pattern Recognition_University of Wisconsin - Madison,1
0_Bioinformatics & Computational Biology_California Institute of Technology,1_Bioinformatics & Computational Biology_University of California - Berkeley,1
0_Algorithms & Theory_Indian Institute of Science - Bangalore,1_Algorithms & Theory_Princeton University,1
0_Human-Computer Interaction_Massachusetts Institute of Technology,1_Human-Computer Interaction_Carnegie Mellon University,1
0_Programming Languages_Carnegie Mellon University,1_Programming Languages_Cornell University,1
0_Bioinformatics & Computational Biology_Harvard University,1_Bioinformatics & Computational Biology_Harvard University,2
0_Computer Vision_Stanford University,1_Computer Vision_Massachusetts Institute of Technology,1
0_Artificial Intelligence_University of Pennsylvania,1_Artificial Intelligence_California Institute of Technology,1
0_Algorithms & Theory_Case Western Reserve University,1_Algorithms & Theory_Carnegie Mellon University,1
0_Computer Education_Brandeis University,1_Computer Education_Yale University,1
0_Hardware & Architecture_University of Virginia,1_Hardware & Architecture_Stanford University,1
0_Distributed & Parallel Computing_University of Wisconsin - Madison,1_Distributed & Parallel Computing_Stanford University,1
0_Hardware & Architecture_Central University of Venezuela,1_Hardware & Architecture_University of Illinois at Urbana-Champaign,1
0_Graphics_cole Nationale Suprieure d'Electricit et de Mcanique,1_Graphics_University of Rochester,1
0_Machine Learning & Pattern Recognition_Brown University,1_Machine Learning & Pattern Recognition_University of California - Berkeley,1
0_Computer Education_Reed College,1_Computer Education_Stanford University,1
0_Algorithms & Theory_National Technical University of Athens,1_Algorithms & Theory_University of California - Berkeley,1
0_Operating Systems_University of British Columbia,1_Operating Systems_Carnegie Mellon University,1
0_Computer Vision_Virginia Polytechnic Institute and State University,1_Computer Vision_Carnegie Mellon University,1
0_Hardware & Architecture_Massachusetts Institute of Technology,1_Hardware & Architecture_University of California - Berkeley,1
0_Hardware & Architecture_University of Waterloo - Ontario,1_Hardware & Architecture_University of California - Berkeley,1
0_Programming Languages_Tulane University,1_Programming Languages_Brown University,1
0_Data Mining_University of Illinois at Chicago,1_Data Mining_University of Chicago,1
0_Natural Language & Speech_Harvard University,1_Natural Language & Speech_Carnegie Mellon University,1
0_Algorithms & Theory_California Institute of Technology,1_Algorithms & Theory_Stanford University,1
0_Hardware & Architecture_Calvin College,1_Hardware & Architecture_University of Michigan,1
0_Graphics_Massachusetts Institute of Technology,1_Graphics_Harvard University,1
0_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,1_Bioinformatics & Computational Biology_Carnegie Mellon University,1
0_Computer Vision_University of Michigan,1_Computer Vision_Massachusetts Institute of Technology,1
0_Networks & Communications_University of California - Berkeley,1_Networks & Communications_University of California - Berkeley,1
0_Computer Vision_Boston College,1_Computer Vision_Massachusetts Institute of Technology,1
0_Human-Computer Interaction_North Carolina State University,1_Human-Computer Interaction_Georgia Institute of Technology,1
0_Networks & Communications_University of Western Australia,1_Networks & Communications_Massachusetts Institute of Technology,1
0_Software Engineering_Massachusetts Institute of Technology,1_Software Engineering_University of Washington,1
0_Software Engineering_University of Maryland - College Park,1_Software Engineering_University of California - Berkeley,1
0_Artificial Intelligence_University of Florida,1_Artificial Intelligence_Carnegie Mellon University,1
0_Algorithms & Theory_California Institute of Technology,1_Algorithms & Theory_Carnegie Mellon University,1
0_Programming Languages_Princeton University,1_Programming Languages_Carnegie Mellon University,1
0_Artificial Intelligence_Frerikshavn Technical School,1_Artificial Intelligence_Aalborg University,1
0_Programming Languages_Columbia University,1_Programming Languages_California Institute of Technology,1
0_Scientific Computing_University of Michigan,1_Scientific Computing_University of Michigan,2
0_Scientific Computing_Antioch College,1_Scientific Computing_University of Chicago,1
0_Machine Learning & Pattern Recognition_Massachusetts Institute of Technology,1_Machine Learning & Pattern Recognition_Stanford University,1
0_Artificial Intelligence_Massachusetts Institute of Technology,1_Artificial Intelligence_Massachusetts Institute of Technology,3
0_Bioinformatics & Computational Biology_Brandeis University,1_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,2
0_Security & Privacy_Carnegie Mellon University,1_Security & Privacy_University of California - Berkeley,1
0_Bioinformatics & Computational Biology_Hebrew University of Jerusalem,1_Bioinformatics & Computational Biology_Hebrew University of Jerusalem,1
0_Algorithms & Theory_National Technical University of Athens,1_Algorithms & Theory_Princeton University,1
0_Computer Education_Washington State University,1_Computer Education_University of California - Los Angeles,1
0_Natural Language & Speech_University of Maryland - College Park,1_Natural Language & Speech_Johns Hopkins University,1
0_Artificial Intelligence_Instituto Superior Tecnico - Lisbon,1_Artificial Intelligence_Carnegie Mellon University,1
0_Algorithms & Theory_Cornell University,1_Algorithms & Theory_Carnegie Mellon University,1
0_Security & Privacy_University of California - Berkeley,1_Security & Privacy_Harvard University,1
0_Data Mining_National Technical University of Athens,1_Data Mining_University of Toronto,1
0_Programming Languages_Brown University,1_Programming Languages_Stanford University,1
0_Human-Computer Interaction_New York University,1_Human-Computer Interaction_Carnegie Mellon University,1
0_Bioinformatics & Computational Biology_California Institute of Technology,1_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,1
0_Artificial Intelligence_University of Texas - Austin,1_Artificial Intelligence_Massachusetts Institute of Technology,1
0_Security & Privacy_University of Houston,1_Security & Privacy_North Carolina State University,1
0_Algorithms & Theory_Cornell University,1_Algorithms & Theory_Massachusetts Institute of Technology,3
0_Scientific Computing_Karlsruhe Institute of Technology,1_Scientific Computing_Brown University,1
0_Databases_Indian Institute of Science - Bangalore,1_Databases_University of Michigan,1
0_Networks & Communications_Washington University - St. Louis,1_Networks & Communications_Washington University - St. Louis,1
0_Artificial Intelligence_University of Bonn,1_Artificial Intelligence_University of Bonn,1
0_Programming Languages_University of Toronto,1_Programming Languages_Princeton University,1
0_Databases_Harvard University,1_Databases_University of Wisconsin - Madison,1
0_Distributed & Parallel Computing_Technion-Israel Institute of Technology,1_Distributed & Parallel Computing_Hebrew University of Jerusalem,1
0_Graphics_University of Waterloo - Ontario,1_Graphics_Columbia University,1
0_Hardware & Architecture_Indian Institute of Technology - Madras,1_Hardware & Architecture_University of California - Berkeley,2
0_Distributed & Parallel Computing_Aurora University,1_Distributed & Parallel Computing_University of Illinois at Urbana-Champaign,1
0_Operating Systems_Brown University,1_Operating Systems_University of California - Berkeley,2
0_Hardware & Architecture_Indian Institute of Technology - Bombay,1_Hardware & Architecture_University of Wisconsin - Madison,1
0_Artificial Intelligence_Technical University of Lisbon,1_Artificial Intelligence_University of California - Irvine,1
0_Human-Computer Interaction_Princeton University,1_Human-Computer Interaction_University of California - Los Angeles,1
0_Programming Languages_Cairo University - Cairo,1_Programming Languages_University of Waterloo - Ontario,1
0_Algorithms & Theory_National Technical University of Athens,1_Algorithms & Theory_Harvard University,1
0_Hardware & Architecture_University of Michigan,1_Hardware & Architecture_University of Texas - Austin,1
0_Graphics_Indian Institute of Technology - Bombay,1_Graphics_Massachusetts Institute of Technology,1
0_Software Engineering_Durham University,1_Software Engineering_University of Sheffield,1
0_Algorithms & Theory_University of Texas - Austin,1_Algorithms & Theory_Harvard University,1
0_Algorithms & Theory_Indian Institute of Technology - Madras,1_Algorithms & Theory_Massachusetts Institute of Technology,1
0_Graphics_Peking University - Beijing,1_Graphics_Cornell University,1
0_Algorithms & Theory_Harvard University,1_Algorithms & Theory_University of California - Berkeley,3
0_Networks & Communications_National University of Singapore,1_Networks & Communications_Stanford University,1
0_Human-Computer Interaction_National Cheng-Kung University,1_Human-Computer Interaction_Georgia Institute of Technology,1
0_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,1_Bioinformatics & Computational Biology_Columbia University,1
0_Human-Computer Interaction_Princeton University,1_Human-Computer Interaction_University of Washington,1
0_Networks & Communications_Peking University - Beijing,1_Networks & Communications_University of California - Berkeley,1
0_Human-Computer Interaction_Purdue University,1_Human-Computer Interaction_University of Minnesota - Twin Cities,1
0_Artificial Intelligence_Dartmouth College,1_Artificial Intelligence_Stanford University,1
0_Software Engineering_Ain Shams University,1_Software Engineering_University of Michigan,1
0_Algorithms & Theory_University of Chicago,1_Algorithms & Theory_University of Chicago,1
0_Hardware & Architecture_University of So Paulo,1_Hardware & Architecture_University of Illinois at Urbana-Champaign,1
0_Algorithms & Theory_Indian Institute of Technology - Madras,1_Algorithms & Theory_University of Washington,1
0_Hardware & Architecture_University of California - Berkeley,1_Hardware & Architecture_Massachusetts Institute of Technology,1
0_Human-Computer Interaction_Reed College,1_Human-Computer Interaction_Stanford University,1
0_Human-Computer Interaction_Bucknell University,1_Human-Computer Interaction_Brown University,1
0_Distributed & Parallel Computing_University of So Paulo,1_Distributed & Parallel Computing_University of Washington,1
0_Networks & Communications_Indian Institute of Technology - Bombay,1_Networks & Communications_Stanford University,1
0_Machine Learning & Pattern Recognition_Fudan University - Shanghai,1_Machine Learning & Pattern Recognition_Stanford University,1
0_Natural Language & Speech_University of California - Irvine,1_Natural Language & Speech_Carnegie Mellon University,1
0_Distributed & Parallel Computing_Hebrew University of Jerusalem,1_Distributed & Parallel Computing_Hebrew University of Jerusalem,1
0_Algorithms & Theory_University of Toronto,1_Algorithms & Theory_Stanford University,1
0_Hardware & Architecture_Harvard University,1_Hardware & Architecture_Harvard University,1
0_Human-Computer Interaction_Philadelphia College of Art,1_Human-Computer Interaction_Carnegie Mellon University,1
0_Algorithms & Theory_Massachusetts Institute of Technology,1_Algorithms & Theory_Massachusetts Institute of Technology,3
0_Algorithms & Theory_Saarland University,1_Algorithms & Theory_Princeton University,1
0_Scientific Computing_Massachusetts Institute of Technology,1_Scientific Computing_University of Edinburgh,1
0_Real-Time & Embedded Systems_University of Michigan,1_Real-Time & Embedded Systems_Massachusetts Institute of Technology,1
0_Hardware & Architecture_Massachusetts Institute of Technology,1_Hardware & Architecture_Stanford University,1
0_Graphics_Indian Institute of Technology - Delhi,1_Graphics_Cornell University,1
0_Graphics_Brown University,1_Graphics_Cornell University,1
0_Data Mining_Chinese University of Hong Kong,1_Data Mining_Carnegie Mellon University,1
0_Programming Languages_Polytechnic University of Bucharest,1_Programming Languages_Carnegie Mellon University,1
0_Graphics_University of California - Berkeley,1_Graphics_Massachusetts Institute of Technology,1
0_Machine Learning & Pattern Recognition_University of South Dakota,1_Machine Learning & Pattern Recognition_Yale University,1
0_Human-Computer Interaction_University of California - Berkeley,1_Human-Computer Interaction_University of California - Berkeley,2
0_Algorithms & Theory_Indian Institute of Technology - Madras,1_Algorithms & Theory_Stanford University,1
0_Software Engineering_Carnegie Mellon University,1_Software Engineering_Carnegie Mellon University,1
0_Networks & Communications_Massachusetts Institute of Technology,1_Networks & Communications_Massachusetts Institute of Technology,2
0_Human-Computer Interaction_Simon Fraser University,1_Human-Computer Interaction_Georgia Institute of Technology,1
0_Programming Languages_Cornell University,1_Programming Languages_Stanford University,1
0_Bioinformatics & Computational Biology_University of Basel,1_Bioinformatics & Computational Biology_University of Geneva,1
0_Human-Computer Interaction_Brown University,1_Human-Computer Interaction_University of Washington,1
0_Algorithms & Theory_Seattle University,1_Algorithms & Theory_Stanford University,1
0_Security & Privacy_Columbia University,1_Security & Privacy_California Institute of Technology,1
0_Scientific Computing_Virginia Polytechnic Institute and State University,1_Scientific Computing_University of Virginia,1
0_Programming Languages_Princeton University,1_Programming Languages_University of Wisconsin - Madison,1
0_Computer Vision_Indian Institute of Technology - Kanpur,1_Computer Vision_Stanford University,1
0_Machine Learning & Pattern Recognition_Georgia Institute of Technology,1_Machine Learning & Pattern Recognition_Massachusetts Institute of Technology,1
0_Machine Learning & Pattern Recognition_Massachusetts Institute of Technology,1_Machine Learning & Pattern Recognition_Carnegie Mellon University,1
0_Real-Time & Embedded Systems_Massachusetts Institute of Technology,1_Real-Time & Embedded Systems_Massachusetts Institute of Technology,1
0_Security & Privacy_University of St. Thomas,1_Security & Privacy_Georgia Institute of Technology,1
0_Security & Privacy_Saint Petersburg Polytechnical University,1_Security & Privacy_University of California - San Diego,1
0_Human-Computer Interaction_University of Iowa,1_Human-Computer Interaction_Georgia Institute of Technology,1
0_Networks & Communications_Hong Kong University of Science and Technology,1_Networks & Communications_Carnegie Mellon University,1
0_Artificial Intelligence_University of Illinois at Urbana-Champaign,1_Artificial Intelligence_University of Illinois at Urbana-Champaign,1
0_Databases_Polytechnic University of Bucharest,1_Databases_University of Pennsylvania,1
0_Artificial Intelligence_Hebrew University of Jerusalem,1_Artificial Intelligence_Hebrew University of Jerusalem,1
0_Hardware & Architecture_Rensselaer Polytechnic Institute,1_Hardware & Architecture_University of Illinois at Urbana-Champaign,1
0_Algorithms & Theory_Indian Institute of Technology - Kanpur,1_Algorithms & Theory_University of Pennsylvania,1
0_Programming Languages_Technische Universitt Darmstadt,1_Programming Languages_Carnegie Mellon University,1
0_Networks & Communications_Tufts University,1_Networks & Communications_Massachusetts Institute of Technology,1
0_Artificial Intelligence_Case Western Reserve University,1_Artificial Intelligence_Carnegie Mellon University,1
0_Networks & Communications_Brown University,1_Networks & Communications_University of Toronto,2
0_Software Engineering_Harvard University,1_Software Engineering_Stanford University,1
0_Networks & Communications_Rice University,1_Networks & Communications_Rice University,1
0_Graphics_University of Texas - Austin,1_Graphics_Stanford University,1
0_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,1_Bioinformatics & Computational Biology_Massachusetts Institute of Technology,3
0_Artificial Intelligence_Harvard University,1_Artificial Intelligence_Princeton University,1
0_Operating Systems_Massachusetts Institute of Technology,1_Operating Systems_University of California - Berkeley,1
0_Human-Computer Interaction_College of Charleston,1_Human-Computer Interaction_Virginia Polytechnic Institute and State University,1
0_Software Engineering_University of Arizona,1_Software Engineering_Massachusetts Institute of Technology,1
0_Bioinformatics & Computational Biology_Oberlin College,1_Bioinformatics & Computational Biology_Dartmouth College,1
0_Human-Computer Interaction_Massachusetts Institute of Technology,1_Human-Computer Interaction_University of Toronto,1
0_Programming Languages_Technical University of Koice,1_Programming Languages_University of Pittsburgh,1
0_Graphics_National Taiwan University - Taipei,1_Graphics_University of Washington,1
0_Natural Language & Speech_University of Illinois at Urbana-Champaign,1_Natural Language & Speech_University of Illinois at Urbana-Champaign,1
0_Bioinformatics & Computational Biology_University of Mumbai,1_Bioinformatics & Computational Biology_Columbia University,1
0_Operating Systems_Harvard University,1_Operating Systems_University of Washington,1
0_Programming Languages_University of California - Berkeley,1_Programming Languages_Massachusetts Institute of Technology,1
0_Bioinformatics & Computational Biology_Ben-Gurion University of the Negev,1_Bioinformatics & Computational Biology_Tel Aviv University,1
0_Artificial Intelligence_Ghent University,1_Artificial Intelligence_Stanford University,1
0_Artificial Intelligence_Georgia Institute of Technology,1_Artificial Intelligence_Georgia Institute of Technology,1
0_Natural Language & Speech_University of Stuttgart,1_Natural Language & Speech_University of Edinburgh,1
0_Machine Learning & Pattern Recognition_Carnegie Mellon University,1_Machine Learning & Pattern Recognition_University of California - Berkeley,1
0_Hardware & Architecture_Yale University,1_Hardware & Architecture_Carnegie Mellon University,1
0_Programming Languages_Rice University,1_Programming Languages_Cornell University,1
0_Security & Privacy_Sun Yat-sen University,1_Security & Privacy_Columbia University,1
0_Machine Learning & Pattern Recognition_University of So Paulo,1_Machine Learning & Pattern Recognition_Stanford University,1
0_Scientific Computing_University of the Witwatersrand,1_Scientific Computing_Massachusetts Institute of Technology,1
0_Natural Language & Speech_University of Florida,1_Natural Language & Speech_Massachusetts Institute of Technology,1
0_Security & Privacy_Washington University - St. Louis,1_Security & Privacy_Washington University - St. Louis,1
0_Databases_Massachusetts Institute of Technology,1_Databases_University of California - Berkeley,1
0_Natural Language & Speech_Technion-Israel Institute of Technology,1_Natural Language & Speech_Harvard University,1
0_Security & Privacy_Tsinghua University - Beijing,1_Security & Privacy_University of California - Berkeley,1
0_Artificial Intelligence_Technion-Israel Institute of Technology,1_Artificial Intelligence_Yale University,1
0_Natural Language & Speech_Duke University,1_Natural Language & Speech_University of Maryland - College Park,1
0_Software Engineering_Rice University,1_Software Engineering_University of Texas - Austin,1
0_Bioinformatics & Computational Biology_Stanford University,1_Bioinformatics & Computational Biology_University of California - Berkeley,1
0_Operating Systems_Princeton University,1_Operating Systems_University of Washington,1
0_Computer Vision_Hong Kong University of Science and Technology,1_Computer Vision_Massachusetts Institute of Technology,1
0_Human-Computer Interaction_Massachusetts Institute of Technology,1_Human-Computer Interaction_Massachusetts Institute of Technology,2
0_Networks & Communications_University of Leeds,1_Networks & Communications_University of California - Berkeley,1
0_Human-Computer Interaction_Massachusetts Institute of Technology,1_Human-Computer Interaction_Harvard University,1
0_Algorithms & Theory_University of British Columbia,1_Algorithms & Theory_Massachusetts Institute of Technology,1
0_Information Retrieval_Nanjing University,1_Information Retrieval_Carnegie Mellon University,1
0_Bioinformatics & Computational Biology_Vanderbilt University,1_Bioinformatics & Computational Biology_University of Maryland - College Park,1
0_Real-Time & Embedded Systems_Georgetown University,1_Real-Time & Embedded Systems_Stanford University,1
0_Algorithms & Theory_University of California - Berkeley,1_Algorithms & Theory_Carnegie Mellon University,1
0_Human-Computer Interaction_Stanford University,1_Human-Computer Interaction_Massachusetts Institute of Technology,1
0_Human-Computer Interaction_Columbia University,1_Human-Computer Interaction_Columbia University,1
0_Scientific Computing_Birla Institute of Technology and Science - Pilani,1_Scientific Computing_California Institute of Technology,1
0_Machine Learning & Pattern Recognition_Massachusetts Institute of Technology,1_Machine Learning & Pattern Recognition_Massachusetts Institute of Technology,1
0_Machine Learning & Pattern Recognition_Technical University of Munich,1_Machine Learning & Pattern Recognition_Technical University of Berlin,1
0_Natural Language & Speech_Indian Institute of Technology - Madras,1_Natural Language & Speech_Carnegie Mellon University,1
0_Artificial Intelligence_Massachusetts Institute of Technology,1_Artificial Intelligence_Yale University,1
0_Scientific Computing_Brandeis University,1_Scientific Computing_University of California - Berkeley,1
0_Programming Languages_Bilkent University,1_Programming Languages_Carnegie Mellon University,1
0_Algorithms & Theory_University of Toronto,1_Algorithms & Theory_University of Toronto,1
0_Bioinformatics & Computational Biology_Tsinghua University - Beijing,1_Bioinformatics & Computational Biology_University of Minnesota - Twin Cities,1
0_Computer Vision_Massachusetts Institute of Technology,1_Computer Vision_Stanford University,1
0_Programming Languages_Indian Institute of Technology - Bombay,1_Programming Languages_University of Wisconsin - Madison,1
0_Graphics_Cornell University,1_Graphics_Cornell University,1
0_Distributed & Parallel Computing_Hendrix College,1_Distributed & Parallel Computing_University of Texas - Austin,1
0_Operating Systems_University of British Columbia,1_Operating Systems_University of California - Berkeley,1
0_Security & Privacy_Indian Institute of Technology - Kharagpur,1_Security & Privacy_Stanford University,1
0_Human-Computer Interaction_Virginia Polytechnic Institute and State University,1_Human-Computer Interaction_Carnegie Mellon University,1
0_Distributed & Parallel Computing_University of Illinois at Urbana-Champaign,1_Distributed & Parallel Computing_University of California - Berkeley,1
0_Natural Language & Speech_North Carolina State University,1_Natural Language & Speech_Massachusetts Institute of Technology,1
0_Human-Computer Interaction_University of California - Berkeley,1_Human-Computer Interaction_Carnegie Mellon University,1
0_Graphics_Harvard University,1_Graphics_Princeton University,1
